t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
203,-2.7830682,2.332897,4.8779335,6.6921005,-1.3020247,0.6779595,4.4397736,8.3878,1.6477166,6.044332,4.055019,1.7200831,4.9990025,4.187269,-3.2816904,2.6691546,2.3066542,2.1704311,5.437144,9.572544,1.4527636,4.446908,8.169874,5.310837,2.1977081,2.538056,4.7792416,3.3263786,2.028382,6.215378,4.8530135,-2.9312181,5.5390224,0.21713695,2.882539,5.413318,1.373112,2.575182,5.625665,4.851389
204,-2.9545395,2.4148533,6.096184,5.6286135,-2.2278352,1.15453,5.0805345,8.63606,2.4302022,5.6951256,4.163685,1.8613119,5.1038737,3.1397562,-3.118806,3.0579908,3.3931417,2.873968,6.358296,9.149564,1.1314873,4.565965,8.929006,4.235266,1.096434,2.8092644,5.1680064,3.4641488,2.5433435,6.384204,3.4633992,-2.495262,6.052295,2.226726,3.1097314,5.576788,1.6205838,2.8662956,6.0893393,3.3972268
205,-2.9157448,2.1091776,7.06963,4.1529455,-2.9956062,1.4044679,5.9538445,8.953608,2.6807885,5.2196136,4.1808085,2.0891597,5.0962863,2.1427655,-2.83376,3.1047795,4.5755196,3.845157,7.2060676,8.265229,0.55390555,4.749732,9.475697,2.6338794,0.3773131,3.122606,5.720613,3.6332064,2.974259,6.3563094,2.1181898,-2.021635,6.106835,4.131927,3.2586598,5.4680843,1.8851285,3.1748621,6.305492,1.8084353
206,-2.5987663,1.5314413,7.665263,2.5063345,-3.4343395,1.230101,6.8712068,9.27688,2.2934527,4.7492476,4.292397,2.3908033,4.958493,1.225974,-2.4702492,2.8912654,5.7923293,5.1911883,7.7432446,6.6872954,-0.06345641,4.927585,9.746117,0.73555243,0.22487035,3.4119325,6.3857927,3.8051767,3.2538722,6.0946665,0.90847516,-1.5497108,5.899673,5.811194,3.3162148,5.1148086,2.1945412,3.5079038,6.2176394,0.23268148
207,-1.9660726,0.9172018,7.925077,0.9861168,-3.4467692,0.62440264,7.5253997,9.531641,1.3519096,4.4574594,4.6283574,2.716194,4.6528573,0.42410967,-2.0425818,2.527657,6.9953003,6.887668,7.4887085,4.3845654,-0.41467863,5.0181932,9.677258,-1.0868036,0.6629164,3.7759511,7.0700793,3.919571,3.3222094,5.625873,-0.07042948,-1.0869334,5.6121087,7.213363,3.2574852,4.5858307,2.5685856,3.8628914,5.7869596,-1.1507959
208,-1.0888511,0.5410464,7.9961967,-0.21215668,-3.0169554,-0.17632131,7.689392,9.65635,0.16684645,4.4544697,5.2460003,2.9683638,4.1426187,-0.20966874,-1.5620415,2.1392894,8.129362,8.578995,5.7912855,1.8760991,-0.285397,5.043462,9.240614,-2.4802995,1.4976965,4.467557,7.6771727,3.8184307,3.1617987,5.0527887,-0.7515886,-0.64790505,5.385103,8.328779,3.0283933,3.9809148,3.0168784,4.2192984,5.006546,-2.1820757
209,-0.16268475,0.5911048,7.9948688,-1.0450671,-2.202327,-0.8330104,7.3877144,9.631867,-0.8666663,4.697526,6.1358027,2.9991703,3.434025,-0.61069274,-1.0578879,1.8486336,9.131583,9.484634,2.4556727,0.2819944,0.13604547,5.158327,8.46701,-3.3310692,2.3611615,5.675552,8.086058,3.2406428,2.8538475,4.528725,-1.1316628,-0.25283405,5.303495,9.160901,2.5676653,3.4221277,3.539739,4.52846,3.9126887,-2.7798676
210,0.5816002,1.0777745,7.9311314,-1.5673734,-1.1218764,-1.0929343,6.86901,9.477611,-1.4921705,5.028145,7.194403,2.6420984,2.6327827,-0.7354926,-0.57393885,1.7449672,9.952372,8.775272,-1.5033569,0.44809774,0.5738738,5.427049,7.4288173,-3.7952354,2.8911018,7.31384,8.068843,1.9821213,2.6140265,4.182351,-1.2774879,0.08989807,5.3964863,9.703009,1.8497865,3.0342774,4.1323504,4.705286,2.5897274,-2.956342
211,1.0049179,1.8463103,7.7516,-1.8570397,0.07094281,-0.86356425,6.4323277,9.210254,-1.6946504,5.301243,8.213375,1.8077145,1.97051,-0.60259235,-0.13896076,1.8635522,10.552057,6.265009,-4.469883,1.8001913,1.422277,5.804462,6.1153765,-4.105722,2.8676703,9.022517,7.3206277,0.17045671,2.676184,4.0640144,-1.2998773,0.38658664,5.6556926,9.928148,0.9167976,2.9088135,4.7948527,4.6293707,1.1704513,-2.7788634
212,1.1253393,2.6849792,7.429021,-1.9735008,1.2235113,-0.16526322,6.2808614,8.803289,-1.6334015,5.465702,8.963852,0.59895456,1.7270244,-0.2864202,0.25403076,2.1964443,10.8537855,2.553018,-5.694868,2.6561973,3.032129,6.2050934,4.3170285,-4.3874793,2.186095,10.341079,5.7519984,-1.6589427,3.0173626,4.18603,-1.3099567,0.64729387,6.054189,9.795924,-0.12791023,3.0624352,5.5354815,4.163871,-0.16796404,-2.334772
213,1.0857285,3.4461505,6.9936805,-1.9583935,2.2145212,0.94047534,6.4765277,8.165127,-1.5129025,5.538357,9.323336,-0.6794992,2.057495,0.16492553,0.63008446,2.7146618,10.715241,-1.4287641,-5.2336297,2.0020022,4.7003417,6.413639,1.9034885,-4.501519,0.818199,10.936416,3.8173616,-2.9382336,3.2978716,4.5331144,-1.367508,0.8785845,6.555919,9.268955,-1.163847,3.4134555,6.345059,3.1994507,-1.2175168,-1.7416978
214,1.0515565,4.0927167,6.4946604,-1.8555554,2.973217,2.3850625,6.9465394,7.132289,-1.4791198,5.53788,9.331581,-1.6729496,2.8720555,0.79350287,1.0026033,3.3668642,9.981723,-4.701737,-3.1644795,0.5652097,5.5387697,6.30336,-0.7710027,-4.0464697,-1.0192429,10.775707,2.3219707,-3.5179722,3.2394543,5.0033917,-1.4482567,1.083595,7.116978,8.326905,-2.1043067,3.7968788,7.1551538,1.7310559,-1.764994,-1.1618104
215,1.1122954,4.6576796,5.9569135,-1.7187085,3.481147,4.0874953,7.4737434,5.5032477,-1.5469375,5.445795,9.14466,-2.157696,3.8894913,1.6679932,1.3625977,4.059837,8.619721,-6.5329094,-0.04881957,0.045842513,5.7291517,5.793884,-3.044859,-2.6784751,-2.6578279,10.154945,1.7205423,-3.6592155,2.8904195,5.4710617,-1.472942,1.2660295,7.684166,6.972369,-2.9112444,4.014978,7.840833,-0.049205825,-1.6350443,-0.73358494
216,1.2736295,5.181297,5.3741508,-1.5996484,3.7558787,5.923776,7.6627426,3.179043,-1.5641764,5.214307,8.932876,-2.0907178,4.8122034,2.766251,1.6852815,4.6601214,6.8021727,-6.946543,2.7333138,1.330428,5.9219184,4.6568227,-4.4422345,-0.5998301,-3.238359,9.551599,1.7345561,-3.6860702,2.4263856,5.884635,-1.3727049,1.4359592,8.196887,5.2353716,-3.5585535,3.8914487,8.301869,-1.7253482,-0.7730422,-0.430664
217,1.5334419,5.6783233,4.7184124,-1.5310266,3.8280737,7.6918507,6.9893875,0.41775927,-1.3098501,4.849045,8.792197,-1.5429114,5.466147,3.9460943,1.9436257,5.036385,4.810521,-6.59998,4.0744724,3.8708403,6.0116735,2.6865573,-4.8634377,1.3504586,-2.389088,9.282726,1.6816683,-3.7288916,1.9153676,6.2472444,-1.1070672,1.6131688,8.592757,3.1896896,-3.9695928,3.3085763,8.547877,-2.7842436,0.64158726,-0.028382974
218,1.9119726,6.126715,3.9459193,-1.5132927,3.7270787,9.123133,5.0950365,-2.0541756,-0.8074945,4.507172,8.741636,-0.64868015,5.8250666,5.0141196,2.11281,5.1116962,2.8828216,-6.077065,3.8418593,6.4814944,5.4075165,0.13973063,-4.5183153,2.358566,-0.5499715,9.248163,0.9915022,-3.6769984,1.3034825,6.555383,-0.6316015,1.8244334,8.8101015,0.9868609,-3.9744527,2.2576857,8.673719,-2.8392897,2.1781857,0.6875358
219,2.4047167,6.4579124,3.0159833,-1.5056063,3.484312,9.988437,2.200857,-3.3977814,-0.49247357,4.3331175,8.810559,0.41374162,5.953718,5.8129687,2.1643515,4.8909783,1.1806418,-5.557226,2.5043926,8.230161,3.9595797,-2.1538062,-3.79947,2.3312712,1.4425244,9.127356,-0.44997385,-3.2315228,0.5479765,6.771329,0.12341773,2.0958455,8.784951,-1.1120622,-3.3463683,0.9460481,8.7416725,-1.7942033,3.348577,1.666399
220,2.9781847,6.5703053,1.9309467,-1.429015,3.1517918,10.237011,-0.85433894,-3.1657815,-0.681082,4.180257,9.08629,1.516782,5.919211,6.257164,2.074549,4.460642,-0.1788406,-4.9579587,0.6756934,8.887578,2.2558792,-3.476583,-3.084267,1.7481194,3.007874,8.686671,-2.218682,-2.10788,-0.16626008,6.8589215,1.2055497,2.4389367,8.451421,-2.768145,-1.9806772,-0.123496875,8.735165,0.094932936,3.8693283,2.6132028
221,3.6065729,6.373806,0.76282024,-1.1992997,2.8180883,10.021226,-3.100356,-1.5004935,-0.968285,3.880516,9.609638,2.649573,5.712029,6.3120804,1.8628659,3.9588797,-1.1269499,-4.170824,-1.1020174,8.785829,1.0320995,-3.8183403,-2.512241,1.0681275,4.013136,7.8859086,-3.6759527,-0.35337383,-0.36424133,6.8644223,2.5289729,2.8217316,7.762077,-3.7144115,-0.13008103,-0.34559566,8.663179,2.2541454,3.7447565,3.2716367
222,4.2695208,5.8179836,-0.36020505,-0.783436,2.600863,9.573215,-4.0060587,0.8733305,-0.6409587,3.6414645,10.276992,3.7622137,5.2288017,6.0003004,1.6278104,3.5099728,-1.6702759,-3.1871037,-2.4595308,8.360245,0.56688267,-3.6331658,-2.0066748,0.5183339,4.5752716,6.8571553,-4.445857,1.5477158,0.38255677,6.9086213,3.8238044,3.1297293,6.7397456,-3.9284668,1.636707,0.5465366,8.632453,3.9924705,3.150722,3.6314476
223,4.934578,4.8870106,-1.2960064,-0.24227373,2.6092184,9.066653,-3.6853094,3.0304344,0.52465343,3.7984555,10.94161,4.5592613,4.3592215,5.47674,1.5175167,3.1563566,-1.8808001,-2.0947936,-3.2279267,7.888403,0.6942532,-3.3513446,-1.4741926,0.1840385,4.8742285,5.78305,-4.5837827,3.004551,2.071338,7.070989,4.7131457,3.184958,5.53853,-3.617893,2.8334947,2.3080518,8.745322,4.7606993,2.3120856,3.862158
224,5.5460577,3.5949943,-1.9279946,0.2788329,2.8874075,8.585711,-2.6513808,4.4459543,2.2443564,4.4889402,11.449264,4.5467997,3.1815386,5.0305653,1.6338979,2.852802,-1.8542409,-1.0178264,-3.4031281,7.4956827,1.0913099,-3.1788385,-0.8905435,0.09036502,5.06392,4.7732253,-4.369918,3.7091572,4.3137794,7.331592,4.8311634,2.8901122,4.4345684,-3.0350873,3.350993,4.4543295,8.943595,4.271961,1.4932352,4.1179595
225,5.9994836,2.0112426,-2.1739438,0.62218153,3.3771024,8.177516,-1.4280605,5.142132,4.2017417,5.7030106,11.468494,3.3381214,2.1172676,4.88143,1.9632254,2.5204334,-1.6773933,-0.06107713,-3.0811124,7.2291083,1.4748588,-3.1333184,-0.280571,0.24032457,5.240863,3.8352718,-4.0598974,3.676639,6.626777,7.550052,3.9470525,2.3934772,3.6815197,-2.3507297,3.3868897,6.559001,8.910239,2.562775,1.0073452,4.438143
226,6.128985,0.29653013,-1.9804387,0.7245886,3.9445717,7.894522,-0.3278119,5.4082522,6.283208,7.2675133,10.32945,1.0830433,1.7204264,5.021158,2.3709166,2.1018145,-1.4121578,0.7169139,-2.3946135,7.097698,1.66174,-3.1431336,0.3029564,0.62696517,5.4411016,2.9098907,-3.7857926,3.0706275,8.600244,7.444561,2.1347404,2.0557673,3.3434024,-1.6565793,3.2265718,8.342393,8.134049,0.10681975,1.0742083,4.842671
227,5.759855,-1.3214436,-1.3575902,0.691075,4.4723277,7.783664,0.5589361,5.539927,8.460682,8.529375,7.266078,-1.2505811,2.0203648,5.409604,2.6475616,1.593914,-1.0892736,1.3060503,-1.4701781,7.081566,1.5585319,-3.120253,0.7891401,1.2237897,5.6450353,1.9189336,-3.5543497,2.075387,9.942733,6.7432475,-0.11009078,2.1507192,3.3365448,-1.0101595,3.0927007,9.648034,6.228025,-2.2539504,1.5059899,5.4462175
228,4.826447,-2.6243024,-0.4522142,0.7542989,4.943673,7.847171,1.2713504,5.7440124,10.526774,8.145995,2.5273788,-2.3495283,2.2160623,6.025589,2.670254,1.0418802,-0.72046894,1.7348766,-0.40973535,7.13011,1.1371312,-2.9891307,1.1087941,1.9686491,5.7870502,0.8158029,-3.2689652,0.8756073,10.545377,5.477323,-2.095833,2.5750191,3.6187055,-0.44803143,3.100897,10.398566,3.274436,-3.726673,1.6441371,6.24138
229,3.544916,-3.4520278,0.4484077,1.1187896,5.4423776,8.026336,1.8817661,6.11819,11.898805,4.9802914,-1.6753988,-1.9477768,1.8431073,6.608837,2.5311296,0.5098069,-0.3225271,2.0587735,0.71241814,7.1595345,0.42324692,-2.6859152,1.2282046,2.7628875,5.7795196,-0.36478037,-2.773814,-0.31175974,10.53149,4.0095024,-3.4066749,2.9457314,4.1905804,0.03795243,3.2746353,10.551136,-0.13243587,-3.8391616,0.99269575,6.8758316
230,2.3536758,-3.7816005,1.0769395,1.821397,6.083912,8.224719,2.4243882,6.616971,11.7946825,-0.10329978,-2.8613904,-1.3761599,1.4080637,6.996576,2.3521647,0.048484385,0.07934343,2.3452387,1.8455948,7.055016,-0.5007358,-2.1562939,1.1845225,3.5002444,5.5534573,-1.4900821,-1.9463507,-1.2208941,10.191605,2.6989858,-4.0507593,2.9574437,4.9676266,0.5236471,3.58119,10.091256,-3.1112165,-2.4299157,-0.029339233,7.0815454
231,1.4137896,-3.7402363,1.3393939,2.745592,6.9594107,8.330045,2.8336964,7.0274887,9.891587,-4.4863625,-0.8843595,-1.2604614,1.1394017,7.264472,2.1392171,-0.3163775,0.46310416,2.6575506,2.9514596,6.6841655,-1.4953314,-1.3804245,1.1020707,4.1158648,5.091791,-2.386181,-0.8093854,-1.5818701,9.836298,1.6354177,-4.2185893,2.5436268,5.7910085,1.1504519,3.9615412,9.073864,-4.919834,0.06879189,-0.2875883,7.0896025
232,0.41206032,-3.4301996,1.260855,3.7209423,8.110241,8.189567,2.9154656,7.088456,6.8112216,-6.5476575,2.137667,-0.56304806,1.1395643,7.462821,1.8631521,-0.56975955,0.8114762,3.0432172,3.9861572,5.926967,-2.3889427,-0.4260654,1.1632861,4.613132,4.419668,-2.940769,0.43730623,-1.2207599,9.648772,0.6680589,-4.0429196,1.7935718,6.5093584,2.078075,4.3212733,7.6305027,-5.437138,2.550392,0.9504971,7.111826
233,-1.0016071,-2.7973301,0.916324,4.5710187,9.49017,7.5582128,2.456207,6.7720313,3.6449053,-6.8038855,4.05604,1.1374621,1.5094773,7.5769935,1.4497012,-0.68644065,1.1112851,3.5264614,4.880606,4.7174883,-3.0293107,0.52011347,1.5236859,5.028564,3.559277,-3.1555645,1.5144817,-0.14804736,9.5899105,-0.41611618,-3.5074844,0.8660802,7.002549,3.394057,4.488772,5.9110885,-5.130713,4.0384126,3.3353422,6.751943
234,-2.6467483,-1.786924,0.51129043,5.167425,10.897979,6.1315455,1.5076438,6.3848176,1.0996722,-6.3419604,4.290486,3.2394283,2.1721294,7.498768,0.85078096,-0.6221508,1.3609301,4.102483,5.527129,3.0841987,-3.3214808,1.2074561,2.2097597,5.3619213,2.5071006,-3.1038818,2.2043574,1.4230117,9.411062,-1.70101,-2.4761028,0.010058391,7.195218,5.0029926,4.209694,4.0785637,-4.5245214,4.324956,5.854479,5.410686
235,-3.8078792,-0.6943598,0.36718166,5.557264,11.960737,3.769673,0.5644512,6.22262,-0.71269554,-5.6516666,3.2842808,5.09868,3.1691716,7.0304527,0.08184775,-0.33899343,1.5904977,4.738362,5.784522,1.1778044,-3.2195802,1.4582924,3.0799901,5.552855,1.2705156,-2.8508787,2.4324439,3.138574,8.802543,-3.0149834,-0.87782127,-0.3904563,7.143323,6.564026,3.2586832,2.423001,-3.8688328,3.7705266,7.660096,3.0634372
236,-3.936624,-0.029608587,0.5942865,5.9544597,12.274004,0.7593451,0.266516,6.2462115,-1.9735472,-4.726307,1.7014395,6.342974,4.543773,5.917503,-0.7845602,0.14544962,1.8775514,5.385111,5.5104003,-0.72916615,-2.7156453,1.2995634,3.9066901,5.530016,-0.0706898,-2.4135995,2.2794757,4.641783,7.620219,-4.028525,1.0248075,0.06677761,7.0995603,7.5824695,1.6488973,1.3990622,-3.2177641,2.8873844,8.54178,0.39702174
237,-3.0300295,0.10141576,0.98829067,6.5128984,11.580125,-2.242052,0.8543526,6.2962637,-2.8979986,-3.4561303,0.18576173,6.83933,6.0429463,3.9805756,-1.5418367,0.6907296,2.3219297,5.9866295,4.613428,-2.302314,-1.8935803,0.97676075,4.536676,5.261533,-1.3557678,-1.7878131,1.950303,5.7318497,5.992638,-4.555938,2.6488037,1.522665,7.337986,7.5886087,-0.25237173,1.3593422,-2.5588248,2.0940347,8.779694,-1.7854942
238,-1.4309312,0.09008551,1.3688468,7.199748,9.829804,-4.617632,1.9450954,6.402477,-3.6195753,-1.8257394,-0.7402233,6.740238,7.1567492,1.3941953,-1.8301289,1.0505992,2.9491768,6.46483,3.1097012,-3.2628472,-0.99447906,0.7920696,4.978273,4.747491,-2.4131854,-1.0115565,1.7011836,6.41703,4.1693363,-4.678723,3.4726324,3.715395,7.8407702,6.2328377,-1.8611481,2.169313,-1.7936524,1.6275742,8.71703,-3.0563285
239,0.38499704,0.35961094,1.7664518,7.871001,7.151846,-6.1436715,2.7614691,6.6682715,-4.1032624,0.050136868,-0.76848304,6.4639573,7.4803786,-1.2598865,-1.3580865,1.1315349,3.6424325,6.703032,1.1758616,-3.4791157,-0.33250412,0.8809988,5.324568,3.993549,-3.1386397,-0.20490655,1.7355185,6.8096957,2.3103766,-4.554657,3.3144534,6.072393,8.175315,3.4596078,-2.6796737,3.1587539,-0.80029076,1.5528995,8.531762,-3.3905761
240,1.9820125,1.0470117,2.29431,8.34337,3.7794385,-6.882972,2.5680745,7.059932,-4.1013827,1.904321,0.17540625,6.4163866,6.8758793,-3.3681018,-0.19804879,1.226964,4.277364,6.564818,-0.8491589,-2.9712136,-0.059803378,1.1577615,5.635398,3.020155,-3.5124855,0.45809627,2.1169062,6.977689,0.46305034,-4.2049847,2.326471,7.9115767,7.732583,-0.13920936,-2.5450056,3.6451254,0.36251006,1.8107938,8.260005,-3.0156653
241,3.126762,2.0566552,3.0026317,8.362193,0.07657958,-6.74149,1.0430907,7.3938746,-3.2324948,3.3495662,1.8970852,6.641664,5.314298,-4.6349816,1.1293057,1.7732295,4.8652315,5.9125905,-2.5771947,-1.8984853,-0.028047118,1.4767354,5.9096937,1.8867817,-3.5633988,0.8318445,2.7497938,6.890114,-1.3083194,-3.485419,0.92927766,8.80123,6.2997265,-3.4079251,-1.7361795,3.575681,1.483839,2.314637,7.8879743,-2.2615585
242,3.8197474,3.2461886,3.8264794,7.6073,-3.2973235,-5.3255086,-1.3329358,7.3933735,-1.2626994,4.107284,3.862669,6.7327194,2.8819206,-5.063609,1.9045322,2.8620145,5.424842,4.6275334,-3.7240176,-0.5900756,0.078120895,1.7969147,6.111798,0.68725246,-3.3203325,0.875904,3.4424882,6.488392,-2.8241923,-2.2598455,-0.27850363,8.889832,4.279875,-5.489671,-0.86894804,3.3940742,2.466812,2.995849,7.3985095,-1.439134
243,4.19756,4.5176334,4.5474668,5.8864956,-5.5072074,-2.6411724,-3.1746926,6.9432397,1.5051152,4.3079467,5.387181,6.1404366,0.06893412,-4.760208,1.71441,4.091353,5.8521214,2.717755,-4.1816587,0.50192714,0.46726465,2.1726213,6.186549,-0.47583923,-2.791464,0.6785345,4.0215693,5.7950335,-3.8649333,-0.6428525,-0.7398739,8.71926,2.1399202,-6.308285,-0.4905042,3.3497,3.3936234,3.7713816,6.7654223,-0.7540563
244,4.416234,5.7872157,4.7941265,3.4177034,-6.2167897,0.2304777,-3.334109,6.3136773,4.324589,4.383921,6.044733,4.66374,-2.252629,-3.9035497,0.8104592,4.93511,6.017419,0.44629166,-3.9881423,1.0338413,1.0977932,2.6555839,6.062593,-1.5051444,-1.9889154,0.42391443,4.4243665,4.9307847,-4.3499117,0.9741564,-0.19087611,8.65246,0.0013050971,-6.088485,-0.76930785,3.2880366,4.3894944,4.5494184,5.9331837,-0.27905765
245,4.588115,6.9243393,4.1903677,0.85954756,-5.887422,2.063401,-2.036182,5.8223953,6.636035,4.540558,5.73056,2.6706731,-3.4365368,-2.842272,-0.1592243,5.2271523,5.866693,-1.7399408,-3.241093,1.0036677,1.7742873,3.255456,5.667474,-2.3177495,-0.9801254,0.32427672,4.702142,4.020929,-4.3932223,2.1749375,1.2412089,8.538566,-2.1458375,-4.8814907,-1.4811219,2.949306,5.4882846,5.256551,4.82002,0.01895482
246,4.777051,7.739214,2.6298227,-0.98239076,-5.2180066,2.6248631,-0.21047546,5.6576066,8.286636,4.515541,4.5495415,0.8738162,-3.5275502,-1.9286556,-0.77107126,5.1687245,5.424476,-3.4485452,-2.0739388,0.7380713,2.3450701,3.9372847,4.95575,-2.8656526,0.08523925,0.54250824,4.9399853,3.107739,-4.190056,2.7529583,3.1150825,7.8914394,-4.083931,-2.6974354,-2.0974727,2.3173003,6.5602617,5.8204403,3.3714004,0.23431228
247,5.029032,8.038554,0.46144125,-1.5255833,-4.644164,2.398809,1.5207105,5.989812,9.269805,3.80329,2.9554725,-0.16569868,-3.0466998,-1.2514279,-0.9884408,5.0116744,4.774039,-4.5092053,-0.7098051,0.65163314,2.805219,4.612141,3.9300525,-3.1448414,1.0088855,1.1332216,5.1661325,2.149547,-3.8856275,2.7354178,4.883099,6.391908,-5.3902245,0.009254616,-2.0423765,1.7207083,7.421906,6.101674,1.6477026,0.47844684
248,5.3999944,7.709283,-1.6490699,-0.684986,-4.1863036,1.9233704,2.9761016,6.8995805,9.430703,2.111755,1.7593325,-0.4219933,-2.4546084,-0.7157031,-0.9171216,4.902454,4.0106993,-4.9753556,0.5558066,0.99511856,3.2471385,5.1455035,2.6449935,-3.1733336,1.618978,2.0228515,5.3192487,1.0842029,-3.5185306,2.2811441,6.157917,4.231725,-5.8725324,2.3317926,-1.1070907,1.5008184,8.039717,5.87628,-0.13698436,0.8107496
249,5.9239106,6.768236,-3.1354234,1.0722249,-3.5522175,1.5635922,4.1815124,8.230983,8.368198,-0.2162201,1.6140876,-0.25569084,-1.9082053,-0.24420384,-0.6466233,4.894101,3.196538,-5.0197306,1.4689229,1.7764282,3.7575784,5.377137,1.2061185,-2.9601433,1.8411062,3.0371833,5.288061,-0.089681566,-3.0357678,1.5925121,6.857792,1.9303141,-5.722265,3.5838735,0.4455719,1.7218742,8.484277,4.9562654,-1.6860288,1.1440322
250,6.523991,5.3759327,-3.839605,2.9869783,-2.478029,1.4766997,5.240609,9.514536,5.71378,-2.2422786,2.362647,0.121674605,-1.4174753,0.18742365,-0.23326723,4.9822636,2.3520706,-4.8190494,1.9035203,2.838814,4.361945,5.1387615,-0.22268233,-2.507529,1.7368809,3.9777668,4.98671,-1.2649816,-2.3634696,0.8878679,7.136944,-0.07092829,-5.1940317,3.6911576,2.1726243,2.3448648,8.731694,3.3081408,-2.723502,1.2433611
251,7.00764,3.834605,-3.9430327,4.4453382,-0.9589567,1.6242058,6.2449584,10.051352,1.7131704,-3.0545013,3.0781968,0.7221541,-1.0062532,0.590986,0.28767988,5.1283145,1.4737809,-4.485436,1.8630638,3.965797,5.009413,4.29624,-1.4223324,-1.8662064,1.4878497,4.7191954,4.4056726,-2.2648113,-1.4998115,0.38883117,7.2156568,-1.576095,-4.3842545,3.0078905,3.721174,3.3951874,8.575296,1.0845746,-3.0212982,0.9145294
252,7.234839,2.4903314,-3.7070062,5.222368,0.8167561,1.9295402,7.173981,9.202625,-2.5242639,-2.3809943,3.1213677,1.3827116,-0.68878657,0.9717174,0.8949144,5.271754,0.55803114,-4.0489616,1.4433206,4.9461207,5.5727735,2.8362596,-2.1643603,-1.1888763,1.3017668,5.253321,3.598847,-2.9459066,-0.5594675,0.26955017,7.239266,-2.5717418,-3.2900376,2.0440679,4.9067106,4.821293,7.63002,-1.3251863,-2.4353302,0.27210155
253,7.275788,1.5140429,-3.3198204,5.401108,2.649346,2.4165585,7.8747663,6.7785096,-5.649455,-0.8495826,2.9147577,1.8649809,-0.41235968,1.3257848,1.5707196,5.337291,-0.3762693,-3.476339,0.8043262,5.621733,5.8890905,0.9527663,-2.2906327,-0.671677,1.286532,5.6389914,2.637826,-3.2641172,0.27387616,0.58548886,7.2215123,-3.1235633,-1.9491148,1.2871133,5.709017,6.28617,5.5315013,-3.2798817,-1.1645993,-0.20003471
254,7.2948728,0.796737,-2.876728,5.167568,4.4299293,3.1632612,8.065713,3.210077,-7.0247545,0.21978205,3.080078,2.1550083,-0.14687183,1.652993,2.2903075,5.244364,-1.2726737,-2.7175293,0.15062194,5.945008,5.8485503,-0.9754574,-1.7808434,-0.3843222,1.4175662,5.925443,1.5925255,-3.2525861,0.8458107,1.2464957,7.089563,-3.3221211,-0.50608355,1.0678089,6.2619915,7.206496,2.3756433,-4.1655416,0.05453656,-0.07097252
255,7.327496,0.13193436,-2.3984349,4.6890273,6.1164665,4.1323442,7.325286,-0.6035608,-6.7665005,-0.07914172,3.4047847,2.4072075,0.08980237,1.9625403,3.0208075,4.923473,-2.043438,-1.7687936,-0.30577913,6.007556,5.453164,-2.559641,-0.77994454,-0.18072185,1.6359156,6.1251583,0.5368237,-2.963678,1.1057717,2.0676486,6.785006,-3.2687502,0.8328177,1.4974681,6.766956,7.041077,-1.0833215,-3.7866185,0.5286431,0.52463466
256,7.3304496,-0.54943746,-1.8593614,4.1146717,7.6521873,4.990128,5.3002124,-3.5349443,-5.2938423,-1.3386574,3.3456964,2.8265216,0.31106746,2.2648668,3.7216663,4.336017,-2.602113,-0.7170116,-0.40328744,5.9844384,4.776469,-3.5922196,0.4299496,0.1833,1.9386103,6.219105,-0.4549533,-2.435695,1.1213263,2.867679,6.3246913,-3.066006,1.8955058,2.5114346,7.2952185,5.525189,-3.8292682,-2.4876688,0.382263,1.1362954
